market_id,ticker,quarter,created_at,closed_at,polymarket_outcome,rf_prediction,rf_probability,rf_correct,xgb_prediction,xgb_probability,xgb_correct,lr_prediction,lr_probability,lr_correct,ensemble_vote,ensemble_correct,marketId,avgPrice,edge_rf,edge_xgb,edge_lr,edge_bucket_rf,edge_bucket_xgb,edge_bucket_lr,pm_price_bucket,ev_lr,optimal_bet_lr,win_profit_lr,lose_loss_lr
627673,T,2025-09-30,2025-10-08T18:08:13.544186Z,2025-10-22 15:57:28+00,0,0,0.4850038638876521,True,0,0.24266638,True,1,0.5957188093233965,False,0,True,627673,0.7489,-0.2638961361123479,-0.50623362,-0.15318119067660352,<-20%,<-20%,-20to-15%,0.7-0.8,0.0,0.0,33.52917612498331,100
627660,DGX,2025-09-30,2025-10-08T17:43:57.152295Z,2025-10-21 14:38:39+00,1,1,0.9262302487368111,True,1,0.99106556,True,1,0.6868748871069865,True,1,True,627660,0.8796,0.0466302487368111,0.11146555999999996,-0.19272511289301353,0to5%,10to15%,-20to-15%,0.8-1.0,0.0,0.0,13.68804001819008,100
627658,PM,2025-09-30,2025-10-08T17:37:45.527838Z,2025-10-21 14:40:43+00,1,1,0.9157915139687992,True,1,0.98419064,True,1,0.7110490337009489,True,1,True,627658,0.8323,0.08349151396879917,0.15189063999999997,-0.12125096629905119,5to10%,15to20%,-15to-10%,0.8-1.0,0.0,0.0,20.148984741078934,100
627654,NFLX,2025-09-30,2025-10-08T17:28:11.400466Z,2025-10-22 02:50:34+00,0,0,0.4317695779828895,True,0,0.07745224,True,0,0.4580485626034421,True,0,True,627654,0.7535,-0.32173042201711044,-0.6760477599999999,-0.2954514373965578,<-20%,<-20%,<-20%,0.7-0.8,0.0,0.0,32.71400132714001,100
627653,NDAQ,2025-09-30,2025-10-08T17:24:31.245529Z,2025-10-21 14:35:47+00,1,1,0.6929234566197626,True,1,0.99342257,True,1,0.7861536135346207,True,1,True,627653,0.9067,-0.21377654338023733,0.08672257000000005,-0.1205463864653793,<-20%,5to10%,-15to-10%,0.8-1.0,0.0,0.0,10.290062865335841,100
627652,MAT,2025-09-30,2025-10-08T17:16:53.635947Z,2025-10-22 02:34:18+00,0,0,0.4211988464514524,True,0,0.2671973,True,0,0.3228890920689788,True,0,True,627652,0.6929,-0.27170115354854757,-0.42570269999999993,-0.37001090793102115,<-20%,<-20%,<-20%,0.6-0.7,0.0,0.0,44.3209698369173,100
627639,HAL,2025-09-30,2025-10-08T16:55:04.280736Z,2025-10-21 14:38:39+00,0,1,0.8064296492808473,False,1,0.71224046,False,1,0.614844543080664,False,1,False,627639,0.4005,0.40592964928084724,0.31174045999999994,0.21434454308066403,>20%,>20%,>20%,0.4-0.5,4.783801643739597,8.938471354489744,149.68789013732834,100
627582,KO,2025-09-30,2025-10-08T16:05:29.037282Z,2025-10-21 14:43:43+00,1,1,0.8843063515503998,True,1,0.9798263,True,1,0.5971840966121477,True,1,True,627582,0.8822,0.002106351550399843,0.09762630000000005,-0.2850159033878523,0to5%,5to10%,<-20%,0.8-1.0,0.0,0.0,13.35298118340512,100
620052,SFBS,2025-09-30,2025-10-02T18:28:24.823112Z,2025-10-21 00:20:32+00,0,0,0.430248406875601,True,0,0.2345428,True,0,0.3770695327494052,True,0,True,620052,0.7506,-0.32035159312439904,-0.5160572000000001,-0.37353046725059486,<-20%,<-20%,<-20%,0.7-0.8,0.0,0.0,33.2267519317879,100
619549,USB,2025-09-30,2025-10-01T23:01:51.643235Z,2025-10-17 12:26:42+00,1,1,0.9257216283752916,True,1,0.989795,True,1,0.7674791032286293,True,1,True,619549,0.9075,0.01822162837529162,0.08229500000000001,-0.14002089677137064,0to5%,5to10%,-15to-10%,0.8-1.0,0.0,0.0,10.192837465564736,100
619538,KEY,2025-09-30,2025-10-01T22:19:49.023005Z,2025-10-17 06:42:58+00,1,1,0.7685591351785939,True,1,0.5784845,True,1,0.6111149149281037,True,1,True,619538,0.8712,-0.10264086482140611,-0.2927155,-0.2600850850718963,-15to-10%,<-20%,<-20%,0.8-1.0,0.0,0.0,14.784205693296599,100
619465,BK,2025-09-30,2025-10-01T21:43:37.206361Z,2025-10-17 06:12:12+00,1,1,0.9423930607969004,True,1,0.98946077,True,1,0.7009559472640581,True,1,True,619465,0.9392,0.0031930607969004043,0.050260769999999955,-0.23824405273594196,0to5%,5to10%,<-20%,0.8-1.0,0.0,0.0,6.473594548551958,100
614647,KMI,2025-09-30,2025-09-26T19:02:57.753999Z,2025-10-23 00:39:29+00,0,0,0.2934032410860813,True,0,0.13178986,True,0,0.4818317655383573,True,0,True,614647,0.3269,-0.033496758913918734,-0.19511014000000002,0.1549317655383573,-5to0%,-20to-15%,15to20%,0.3-0.4,2.7272593379704735,5.754411140185607,205.90394616090543,100
614616,SCHW,2025-09-30,2025-09-26T18:29:59.163564Z,2025-10-17 06:36:58+00,1,1,0.7666416923477642,True,1,0.7158817,True,1,0.691596430931759,True,1,True,614616,0.949,-0.1823583076522357,-0.2331183,-0.2574035690682409,-20to-15%,<-20%,<-20%,0.8-1.0,0.0,0.0,5.374077976817702,100
613055,WFC,2025-09-30,2025-09-25T23:36:42.314525Z,2025-10-15 23:14:23+00,1,1,0.938549003556381,True,1,0.98560786,True,1,0.8400953628296018,True,1,True,613055,0.9975,-0.05895099644361901,-0.011892140000000051,-0.1574046371703982,-10to-5%,-5to0%,-20to-15%,0.8-1.0,0.0,0.0,0.0,0
613046,XOM,2025-09-30,2025-09-25T23:12:28.973317Z,2025-10-31 14:35:32+00,1,1,0.8140527262643515,True,1,0.9779547,True,1,0.6715274178513129,True,1,True,613046,0.8058,0.008252726264351584,0.1721547,-0.1342725821486871,0to5%,15to20%,-15to-10%,0.8-1.0,0.0,0.0,24.100273020600653,100
599650,CASH,2025-09-30,2025-09-16T00:24:00.561142Z,2025-11-04 07:17:59+00,0,1,0.7132784666761164,False,1,0.9680462,False,1,0.5267361524860229,False,1,False,599650,0.0314,0.6818784666761164,0.9366462,0.4953361524860229,>20%,>20%,>20%,0.0-0.3,201.68144708797035,12.784848040626237,3084.7133757961788,100
